.id,emRad,RP_max,RP_N,RR,SING_N,SING_rate,DIV_dl,REP_av,N_dl,N_dlp,DET,MEAN_dl,MAX_dl,ENT_dl,ENTrel_dl,CoV_dl,N_vl,N_vlp,LAM_vl,TT_vl,MAX_vl,ENT_vl,ENTrel_vl,CoV_vl,REP_vl,N_hlp,N_hl,LAM_hl,TT_hl,MAX_hl,ENT_hl,ENTrel_hl,CoV_hl,REP_hl,N_hvp,N_hv,LAM_hv,TT_hv,MAX_hv,ENT_hv,ENTrel_hv,CoV_hv,ratios.hv.Nlines_ani,ratios.hv.LAM_ani,ratios.hv.MEAN_ani,ratios.hv.MAX_ani,ratios.hv.ENT_ani,subject_nr,session,subject_nr_n,session_n,gender,age_label,age_days,age_label_mo,age_months,mean_age_mo,mean_age_days,age_days_cS1,age_months_cS1,session_n_0,age_days_0,unique_id,gender_f,subject_nr_f,predm14,predm15,predm16,N_sessions
point_4|session_5,6.71510382638389,33930625,1696536,0.0500001399915268,1001413,0.590269230950596,0.03125,3.76067401021114,256337,695123,0.409730769049404,2.71175444824586,32,1.12885683617218,0.130203921275227,0.543412652750019,519816,1544237,0.910229432207746,2.97073772257876,34,1.32878473218304,0.153263883529776,0.637853020111571,2.22153057804158,1069894,344114,0.630634422140173,3.10912662664117,34,1.41525199716267,0.16323713842051,0.684056604932295,1.53914343216956,2614131,863930,0.770431927173959,3.02585973400623,34,1.36391314338432,0.157315643451863,0.658214451530283,-0.181453416068284,-0.181453416068284,0.0227618407440568,0,0.031510972158253,point_4,session_5,4,5,1,age_t5_days,334,age_T5_mo,11,11.6,353.5,97.6,3.26,4,0.254310344827586,4_5,boys,dyad 04,0.403992051871374,0.397740324709608,0.404107877027672,7
point_4|session_6,16.7881370959032,33930625,1696535,0.0500001105196265,1080971,0.637163984238463,0.03125,8.2191518672307,229574,615564,0.362836015761538,2.68133150966573,32,1.09675944694272,0.126501763653058,0.547974517196964,1045652,3903925,2.30111668783727,3.73348398893705,50,1.72930859489778,0.199460864243995,0.872120754649127,6.34202942342307,1155489,325818,0.681087628607721,3.54642469108521,51,1.639723695642,0.189128017069413,0.851008445333623,1.87712244380763,5059414,1371470,1.49110215822249,3.68904460177766,51,1.70850676556971,0.197061552248511,0.868001620324677,-0.543232081818171,-0.543232081818171,-0.0256952808165263,0.0099009900990099,-0.0265906917862849,point_4,session_6,4,6,1,age_T6_days,376,age_T6_mo,12.3,12.775,389.916666666667,139.6,4.56,5,0.344827586206897,4_6,boys,dyad 04,0.393817739599399,0.389603461640802,0.389738777603072,7
point_4|session_7,10.453368977651,33930625,1696537,0.0500001694634272,1078802,0.635884746398104,0.04,10.7847555990838,223267,617735,0.364115253601896,2.76679939265543,25,1.16164990419382,0.133986319459165,0.560355906877886,1329442,5397619,3.1815510065504,4.06006354545742,47,1.88897687545714,0.21787722632459,0.851897102321104,8.73775810015622,1264502,327233,0.745343013444446,3.86422518511275,47,1.8009892256371,0.207728608126726,0.853849337667109,2.04699749892753,6662121,1656675,1.96344700999742,4.02138077776269,47,1.87207227150278,0.21592742573701,0.852633772318403,-0.62039056330559,-0.62039056330559,-0.0247136830828952,0,-0.0238451106079131,point_4,session_7,4,7,1,age_T7_days,408,age_T7_mo,13.4,13.7692307692308,419.846153846154,171.6,5.66,6,0.413793103448276,4_7,boys,dyad 04,0.378368534805001,0.377075427740763,0.36969066724248,7
point_5|session_1,8.29490478594203,33930625,1696536,0.0500001399915268,995339,0.586688994515884,0.037037037037037,12.0822365184107,235795,701197,0.413311005484116,2.97375686507348,27,1.32307382880564,0.152605179972394,0.62869750152754,1695660,7131263,4.20342568622181,4.20559723057688,76,1.93272765374707,0.222923502087519,0.910194917334758,10.1701276531417,1340765,329711,0.790295637699406,4.06648549790574,76,1.87313706557265,0.216050240569508,0.914971543019879,1.91210886526896,8472028,2025371,2.49686066196061,4.18295117289622,76,1.92322766791456,0.221827760477231,0.911082493891326,-0.68348428499056,-0.68348428499056,-0.016817014195488,0,-0.0156575686655168,point_5,session_1,5,1,0,age_T1_days,240,age_T1_mo,7.9,7.74,236.4,3.59999999999999,0.16,0,0.0517241379310345,5_1,girls,dyad 05,0.347323971679062,0.348645005674885,0.353295560044681,7
point_5|session_2,12.298204680733,33930625,1696535,0.0500001105196265,1186604,0.699427951677979,0.0555555555555556,26.4413910901671,208651,509931,0.300572048322021,2.44394227681631,18,0.852125540682098,0.0982853478496009,0.433666195011897,2163301,12087619,7.12488631239556,5.58758073888007,100,2.30325098504252,0.265660179682718,1.12898024455064,23.7044207941859,1395666,308481,0.822656768059604,4.52431754305776,100,2.00935922686299,0.231762294566303,1.07011731143116,2.73697029598122,13483285,2471782,3.97377154022758,5.45488437087089,100,2.26919350217989,0.261731942128243,1.12823850951289,-0.792978343185656,-0.792978343185656,-0.105149712366228,0,-0.0681470718981735,point_5,session_2,5,2,0,age_T2_days,273,age_T2_mo,9,8.73846153846154,265.846153846154,36.6,1.26,1,0.122844827586207,5_2,girls,dyad 05,0.354399277170752,0.357501527738514,0.358294346436926,7
point_5|session_3,9.39791581686053,33930625,1696534,0.0500000810477261,1203645,0.709472960754102,0.0526315789473684,10.3836827358695,208413,492889,0.290527039245898,2.36496283821067,19,0.778666671130433,0.0898124994231301,0.364484868335417,1090819,3981999,2.34713775261799,3.65046721775107,57,1.70661320841286,0.196843146726144,0.835847077789093,8.07889605976193,1136004,344211,0.669602849102936,3.30031288947768,56,1.53237881843738,0.176746709278212,0.755987074864301,2.3047866761076,5118003,1435030,1.50837030086046,3.56647805272364,57,1.66664802367238,0.192233506600879,0.821896834601628,-0.556075289522105,-0.556075289522105,-0.0503762632210497,-0.00884955752212389,-0.0537927813749251,point_5,session_3,5,3,0,age_T3_days,304,age_T3_mo,10,9.7,295.923076923077,67.6,2.26,2,0.189655172413793,5_3,girls,dyad 05,0.359222248968504,0.363101268167139,0.362012832376028,7
point_5|session_4,6.8432748620928,33930625,1696535,0.0500001105196265,1097455,0.646880258880601,0.03125,5.81533351138412,241341,599080,0.353119741119399,2.48229683311166,32,0.918470258859024,0.105937640138344,0.423596049448485,831398,2427586,1.43090829249028,2.9198843393898,32,1.30653567600465,0.150697646371731,0.586696419229337,4.05219002470455,1056264,361446,0.622600771572647,2.92232864660281,32,1.3065140159608,0.150695148072075,0.593440636496427,1.76314348667958,3483850,1192844,1.02675453203146,2.92062499371251,32,1.30654779868977,0.150699044619133,0.58875046572337,-0.393622572728447,-0.393622572728447,0.000418387213693412,0,-8.28918176506194e-06,point_5,session_4,5,4,0,age_T4_days,337,age_T4_mo,11,10.7076923076923,326.461538461538,100.6,3.26,3,0.260775862068966,5_4,girls,dyad 05,0.362415206013961,0.366166774112841,0.364930822499292,7
point_5|session_5,8.54199676662286,33930625,1696533,0.0500000515758257,1001645,0.590407024207605,0.027027027027027,7.93615805712575,246089,694888,0.409592975792395,2.82372637541702,37,1.19431335471786,0.137753767380224,0.68345269091197,1140909,4254958,2.50803137928941,3.72944555613112,79,1.73913442938242,0.2005941896921,0.854266532395674,6.12322849149791,1259783,332310,0.742563215687523,3.7909873311065,79,1.74774465501617,0.201587305120608,0.928123302477688,1.81292956562784,5514741,1473219,1.62529729748847,3.74332736680697,79,1.74130397693844,0.200844428331878,0.871956061682631,-0.543121608068267,-0.543121608068267,0.00818327560369762,0,0.00246932154093745,point_5,session_5,5,5,0,age_t5_days,367,age_T5_mo,12,11.6,353.5,130.6,4.26,4,0.325431034482759,5_5,girls,dyad 05,0.363580763895394,0.366362447022077,0.366652502689861,7
point_5|session_6,7.57144228634345,33930625,1361440,0.0401242240601227,714200,0.52459160888471,0.024390243902439,2.70772047463074,199167,647240,0.47540839111529,3.24973514688678,41,1.42985115762386,0.164921025941463,0.894256284362422,201797,874651,0.642445498883535,4.33431121374451,59,1.79906987595682,0.207507227658749,1.31595841850525,1.35135498424078,877894,205463,0.644827535550594,4.27275957228309,59,1.78589648409583,0.205987790275872,1.29324232377848,1.35636549038996,1752545,407260,0.643636517217064,4.30325836075235,59,1.79254349223467,0.206754465461505,1.30476137627818,0.00185045177156649,0.00185045177156647,-0.00715128793425733,0,-0.00367462077406986,point_5,session_6,5,6,0,age_T6_days,396,age_T6_mo,13,12.775,389.916666666667,159.6,5.26,5,0.387931034482759,5_6,girls,dyad 05,0.363134861374079,0.364205852099071,0.367473933120235,7
point_5|session_7,14.3483590543509,33930625,1696535,0.0500001105196265,1129077,0.665519426360199,0.0588235294117647,10.8809092479091,223638,567458,0.334480573639801,2.53739525483147,17,0.973052024913048,0.112233177129961,0.439608452309463,1341546,4962966,2.92535432513918,3.69943781279211,62,1.73883784225977,0.200559980919889,0.809502464771729,8.74596181567623,1211493,342750,0.714098441824071,3.53462582056893,62,1.65445027721466,0.190826601519008,0.802507202816937,2.13494743223287,6174459,1684296,1.81972638348163,3.66589898687642,62,1.72210092678574,0.198629521755412,0.808518925034269,-0.607579222730283,-0.607579222730283,-0.0227827678295672,0,-0.0248689654617897,point_5,session_7,5,7,0,age_T7_days,438,age_T7_mo,14.4,13.7692307692308,419.846153846154,201.6,6.66,6,0.478448275862069,5_7,girls,dyad 05,0.35974826586537,0.356994247769568,0.367194619755252,7
point_6|session_1,15.8129234933389,33930625,1696534,0.0500000810477261,1014436,0.597946165535144,0.0294117647058824,12.5515541754997,252300,682098,0.402053834464856,2.70351961950059,34,1.11674155039068,0.128806527322714,0.54763407280833,1679251,7262976,4.28106716399436,4.325128286361,66,1.97562123107969,0.227870907096969,0.93020435525081,10.6479948629083,1298414,331586,0.765333320758676,3.91576845825819,66,1.81846426361882,0.209744203370289,0.888428953577325,1.90355931259145,8561390,2010837,2.52320024237652,4.25762505861987,66,1.95078739015745,0.225006537262999,0.925773887322407,-0.696681496813018,-0.696681496813018,-0.04967418483554,0,-0.0414215672473577,point_6,session_1,6,1,1,age_T1_days,225,age_T1_mo,7.4,7.74,236.4,-11.4,-0.34,0,0.0193965517241379,6_1,boys,dyad 06,0.375468987313308,0.375908615736263,0.377441961623407,7
point_6|session_2,6.661456569916,33930625,1696534,0.0500000810477261,954408,0.562563438162748,0.0256410256410256,7.67848316862635,263238,742126,0.437436561837252,2.81922062924046,39,1.19564354089882,0.137907192908809,0.614667017673252,1043398,4434398,2.61379848561833,4.24995830929329,82,1.89124865334304,0.21813925635314,1.12251923899406,5.97526296073713,1264004,305919,0.745050791790792,4.13182574472328,81,1.83136503342519,0.211232196145312,1.15477522230696,1.70322020788923,5698402,1349317,1.67942463870456,4.22317513230768,82,1.87793482970624,0.216603621373459,1.12973447145409,-0.556365451226502,-0.556365451226502,-0.0140939642215436,-0.00613496932515337,-0.0160864448897031,point_6,session_2,6,2,1,age_T2_days,246,age_T2_mo,8.1,8.73846153846154,265.846153846154,9.59999999999999,0.359999999999999,1,0.0646551724137931,6_2,boys,dyad 06,0.381190954773617,0.384138478566528,0.376245664829545,7
point_6|session_3,20.6739356420521,33930625,1696535,0.0500001105196265,1198301,0.706322592814177,0.05,7.93959464829779,209654,498234,0.293677407185823,2.37645835519475,20,0.788579161528,0.0909558198850434,0.375737875103614,784517,2935951,1.73055728293257,3.74236759687808,56,1.71625368645408,0.197955092903652,0.893633650699693,5.89271506962592,1019825,303305,0.601122287485964,3.36237450750894,55,1.53768624777596,0.177358875577456,0.81719358106146,2.04687957867187,3955776,1087822,1.16583978520926,3.63641845816687,56,1.66833691162608,0.192428305292015,0.878268501734617,-0.48438688136032,-0.48438688136032,-0.0534844310723817,-0.00900900900900901,-0.0548773002229289,point_6,session_3,6,3,1,age_T3_days,272,age_T3_mo,8.9,9.7,295.923076923077,35.6,1.16,2,0.120689655172414,6_3,boys,dyad 06,0.386449370535352,0.391493367202088,0.376472896634274,7
point_6|session_4,9.62220799259622,33930625,1696534,0.0500000810477261,1158488,0.6828557517857,0.0625,17.3149470491371,218077,538046,0.3171442482143,2.46722946482206,16,0.880424947467522,0.101549440881734,0.435722616967273,1900482,8018479,4.72638862527954,4.21918176546792,74,1.92469209040303,0.221996669008669,0.94809502763149,14.9029618285425,1297759,349720,0.764947239489453,3.71085153837356,62,1.72700054110923,0.19919465010226,0.860609359107048,2.41198522059452,9316238,2250202,2.7456679323845,4.14017852619454,74,1.89549006794566,0.218628467026557,0.939619462012189,-0.721398487243456,-0.721398487243456,-0.0641019031847088,-0.0882352941176471,-0.0541369631134407,point_6,session_4,6,4,1,age_T4_days,307,age_T4_mo,10.1,10.7076923076923,326.461538461538,70.6,2.36,3,0.196120689655172,6_4,boys,dyad 06,0.390337868292534,0.396441982827636,0.379763524632349,7
point_6|session_5,9.11526701299579,33930625,1696535,0.0500001105196265,978491,0.576758510729222,0.024390243902439,5.17416063639554,244471,718044,0.423241489270778,2.93713364775372,41,1.27669890999294,0.147256232183135,0.689492737261286,682852,2561077,1.50959278765248,3.75055941843914,41,1.70742710102119,0.196937022234275,0.922354929759325,3.56674103536831,1154198,306683,0.680326665821807,3.76348868375489,39,1.6981606919782,0.19586822169653,0.952334903805131,1.60741960102724,3715275,989535,1.09495972673714,3.75456653882884,41,1.70467280866909,0.196619338314498,0.931796186516342,-0.378674256952716,-0.378674256952716,0.00172067907204068,-0.025,-0.00272094264081067,point_6,session_5,6,5,1,age_t5_days,335,age_T5_mo,11,11.6,353.5,98.6,3.26,4,0.256465517241379,6_5,boys,dyad 06,0.390812879649169,0.396309224863123,0.384862106491803,7
point_6|session_6,8.43039778498063,33930625,1696535,0.0500001105196265,965894,0.569333376558692,0.037037037037037,7.91736160439942,251410,730641,0.430666623441308,2.90617318324649,27,1.26690135887182,0.146126168977609,0.620628558992706,1158217,4523978,2.66659868496671,3.90598480250247,46,1.8231977735217,0.210290173001691,0.830401094751352,6.19179323361268,1260771,325200,0.743144703763848,3.87690959409594,45,1.8009907963364,0.207728789293372,0.851901549439012,1.72556837078675,5784749,1483417,1.70487169436528,3.89961083093965,46,1.81846459942237,0.20974424210234,0.835116099787529,-0.564105201452993,-0.564105201452993,-0.00373578349196593,-0.010989010989011,-0.00612743425383395,point_6,session_6,6,6,1,age_T6_days,365,age_T6_mo,12,12.775,389.916666666667,128.6,4.26,5,0.321120689655172,6_6,boys,dyad 06,0.388721894584877,0.392131002435719,0.392757400129274,7
point_6|session_7,10.7010662894599,33930625,1696537,0.0500001694634272,909657,0.536184592496362,0.0227272727272727,6.22879854615697,255634,786880,0.463815407503638,3.07815079371289,44,1.34741072812502,0.15541223186908,0.773423502174468,734629,3619640,2.13354615902866,4.9271673184696,69,2.09599104453588,0.241754529194087,1.11818918503746,4.59998983326556,1281677,276760,0.75546657691521,4.63100520306403,69,2.00053384916303,0.230744363198525,1.11432462459539,1.62880871289142,4901317,1011389,1.44450636797193,4.84612448820385,69,2.07037173020768,0.23879956176241,1.11797158284209,-0.477007098296233,-0.477007098296233,-0.0309852238739512,0,-0.0233019932381404,point_6,session_7,6,7,1,age_T7_days,394,age_T7_mo,12.9,13.7692307692308,419.846153846154,157.6,5.16,6,0.383620689655172,6_7,boys,dyad 06,0.38414401531591,0.384123338700605,0.402781502548988,7
point_7|session_1,8.15151346725954,33930625,1696534,0.0500000810477261,1008107,0.594215618431461,0.0344827586206897,6.41939668258218,255205,688427,0.405784381568539,2.69754511079328,29,1.12538511951274,0.129803488635648,0.508735600517257,851381,3247790,1.91436776392339,3.81473159490287,45,1.73072367171396,0.199624081176797,0.962430189442471,4.71769701072154,1171496,319325,0.690523148961353,3.66866358725436,45,1.66661773731179,0.192230013329825,0.942238857471714,1.70169967186063,4419286,1170706,1.30244545644237,3.7748896819526,45,1.71348583594747,0.197635845167432,0.957567464518959,-0.469825668671365,-0.469825668671365,-0.0195189488317785,0,-0.0188694413319384,point_7,session_1,7,1,1,age_T1_days,216,age_T1_mo,7.1,7.74,236.4,-20.4,-0.640000000000001,0,0,7_1,boys,dyad 07,0.372033872626129,0.37081852549851,0.373555454811733,7
point_7|session_2,8.78029226938355,33930625,1696536,0.0500001399915268,1068001,0.629518619115657,0.0434782608695652,5.03183911794888,249739,628535,0.370481380884343,2.51676750527551,23,0.955671006918015,0.110228426282739,0.436011129318815,652119,2070424,1.2203831807872,3.17491746138358,41,1.46465197088368,0.168935000260262,0.697171795036262,3.29404726864852,1092263,346958,0.643819524018353,3.14811302808986,41,1.44566236699069,0.166744712872967,0.69802180406721,1.73779184930036,3162687,999077,0.932101352402778,3.16560885697499,41,1.45812073835559,0.168181678794981,0.697480813636191,-0.309281632991188,-0.309281632991188,-0.00423917508200387,0,-0.00652493225417712,point_7,session_2,7,2,1,age_T2_days,245,age_T2_mo,8,8.73846153846154,265.846153846154,8.59999999999999,0.26,1,0.0625,7_2,boys,dyad 07,0.383709562542112,0.383810924834833,0.386317581681747,7
point_7|session_3,5.31216320621131,33930625,1696533,0.0500000515758257,979079,0.57710577984631,0.0333333333333333,4.18425989680175,239221,717454,0.42289422015369,2.99912633088232,30,1.32881394080331,0.15326725249276,0.67287348781139,571775,1878140,1.10704595784462,3.28475361811902,33,1.50565331404798,0.173664152342686,0.732989909900158,2.6177845548286,1123874,322304,0.662453368133717,3.48699985107228,33,1.60120832211098,0.184685600190296,0.790984441026473,1.56647534197314,3002014,894079,0.884749662989167,3.35766078836434,33,1.54103154904162,0.177744727289275,0.756915998589589,-0.251253325267637,-0.251253325267637,0.0298661541465445,0,0.030756119600208,point_7,session_3,7,3,1,age_T3_days,279,age_T3_mo,9.1,9.7,295.923076923077,42.6,1.36,2,0.135775862068966,7_3,boys,dyad 07,0.39264845380657,0.393635410838055,0.39590861127919,7
point_7|session_4,4.90127032439036,33930625,1696536,0.0500001399915268,1045903,0.616493254490326,0.0357142857142857,6.44181743010268,246914,650633,0.383506745509674,2.63505917039941,28,1.06461825600505,0.122794553880798,0.489063014720453,767846,3038705,1.79112320634516,3.95744068472063,71,1.8059302343716,0.20829851096265,0.93532313084888,4.67038253516191,1152554,305691,0.679357231441007,3.77032362745387,71,1.72604186447174,0.199084075002356,0.922073020550723,1.77143489494077,4191259,1073537,1.23524021889309,3.9041588692332,71,1.7835990289584,0.205722798597334,0.932292877512709,-0.450020149076924,-0.450020149076924,-0.024213608193508,0,-0.022618629950681,point_7,session_4,7,4,1,age_T4_days,308,age_T4_mo,10.1,10.7076923076923,326.461538461538,71.6,2.36,3,0.198275862068966,7_4,boys,dyad 07,0.396221460753485,0.397402428801346,0.399507652545988,7
point_7|session_5,9.59708794924424,33930625,1696536,0.0500001399915268,1091133,0.643153460934516,0.05,13.2379225078171,238680,605403,0.356846539065484,2.53646304675716,20,0.97118183403698,0.112017466706996,0.446055515025518,1684724,6721551,3.96192653736791,3.98970454507682,71,1.84093034494572,0.21233547251153,0.918012473756943,11.1026060326758,1292727,341971,0.7619802939637,3.78022405408646,72,1.75291907735542,0.202184130207117,0.897638697738998,2.13531647514135,8014278,2026695,2.3619534156658,3.95435820387379,72,1.82643854681337,0.210663968311264,0.915296541835454,-0.677394021020983,-0.677394021020983,-0.026960413897873,0.00699300699300699,-0.0244894143433399,point_7,session_5,7,5,1,age_t5_days,337,age_T5_mo,11,11.6,353.5,100.6,3.26,4,0.260775862068966,7_5,boys,dyad 07,0.396064661254322,0.396922842640543,0.398888765519242,7
point_7|session_6,5.90387087170893,33930625,1696534,0.0500000810477261,965649,0.569189300067078,0.0294117647058824,7.33991804456241,256836,730885,0.430810699932922,2.8457264557928,34,1.24685902189168,0.143814457888378,0.563913600758126,1066338,4099875,2.41661823458887,3.84481749689123,39,1.7749326323987,0.204723204335916,0.861566815961861,5.60946660555354,1264761,331425,0.745496995639345,3.81613034623218,39,1.7598060072606,0.202978478303765,0.862294444620338,1.73045143900887,5364636,1397763,1.58105761511411,3.83801545755611,39,1.77139113958983,0.204314723617983,0.861747347974584,-0.528482081542904,-0.528482081542904,-0.00374459547910906,0,-0.00427941827675211,point_7,session_6,7,6,1,age_T6_days,367,age_T6_mo,12,12.775,389.916666666667,130.6,4.26,5,0.325431034482759,7_6,boys,dyad 07,0.391977509923703,0.391957938229458,0.393809932875894,7
point_7|session_7,9.48288430589604,33930625,1696532,0.0500000221039253,1146053,0.675526898402152,0.0526315789473684,5.18918977835667,224040,550479,0.324473101597848,2.45705677557579,19,0.890952453513427,0.102763698105948,0.405013218338587,570149,1827704,1.07731772816546,3.20566027477028,27,1.4940607832501,0.17232705367878,0.639388798150792,3.32020658372072,1028836,329044,0.606434773997779,3.12674292799747,27,1.4444923252671,0.166609758629358,0.627158939325364,1.86898319463594,2856540,899193,0.841876251081618,3.17678184772346,27,1.47614343036718,0.17026044121786,0.635238770413838,-0.279662808852668,-0.279662808852668,-0.0124624639723375,0,-0.0168683212970785,point_7,session_7,7,7,1,age_T7_days,400,age_T7_mo,13.1,13.7692307692308,419.846153846154,163.6,5.36,6,0.396551724137931,7_7,boys,dyad 07,0.382871496253483,0.381247619492609,0.383009737228451,7
point_8|session_2,18.7028048412505,33930625,1696536,0.0500001399915268,1207278,0.71161354666214,0.05,7.58669863344084,204648,489258,0.28838645333786,2.39072944763692,20,0.81076345436236,0.0935145871486994,0.372807865255638,829964,2700980,1.59205581254981,3.25433392291714,30,1.51792388959277,0.175079457632995,0.665014572991447,5.52056379251847,1010873,325451,0.595845298891388,3.10606819459765,30,1.42775972372292,0.164679797039565,0.636680059035299,2.06613484092238,3711853,1155415,1.0939505557206,3.21257124063648,30,1.49312325463261,0.172218917820988,0.658144390658912,-0.455327029383976,-0.455327029383976,-0.0233107475879875,0,-0.0306089104282159,point_8,session_2,8,2,0,age_T2_days,250,age_T2_mo,8.2,8.73846153846154,265.846153846154,13.6,0.459999999999999,1,0.0732758620689655,8_2,girls,dyad 08,0.356927403170536,0.351863009259024,0.353110160852985,6
point_8|session_3,12.546499488387,33930625,1696533,0.0500000515758257,894339,0.527156854596993,0.0238095238095238,3.50186114580762,266854,802194,0.472843145403007,3.00611570371814,42,1.34784873254756,0.155462751909818,0.657817983574025,305931,1620723,0.955314750729871,5.29767496592369,147,2.12734843936689,0.245371334830679,1.51760118761797,2.02036290473377,1188449,248200,0.700516288218384,4.78827155519742,143,2.00384696572543,0.2311265026818,1.44068832184296,1.48149824107385,2809172,554131,0.827915519474128,5.06950883455356,147,2.07305092324613,0.239108583622651,1.4901133652131,-0.153879506132056,-0.153879506132056,-0.0505062573611231,-0.0137931034482759,-0.0298948516183059,point_8,session_3,8,3,0,age_T3_days,274,age_T3_mo,9,9.7,295.923076923077,37.6,1.26,2,0.125,8_3,girls,dyad 08,0.365598631026007,0.358653383072513,0.362375258655514,6
point_8|session_4,8.35639237891303,33930625,1696533,0.0500000515758257,1130979,0.66664132085848,0.0526315789473684,5.96241738189457,229568,565554,0.33335867914152,2.46355763869529,19,0.896040681180553,0.103350581378806,0.4152882076221,703678,2314995,1.36454463308406,3.28984990293856,49,1.53145204832245,0.176639814321104,0.714143168742669,4.09332265353972,1057074,328470,0.623078949834751,3.21817517581514,49,1.48369504523733,0.171131455005036,0.71825155501891,1.86909472835485,3372069,1032148,0.993811791459406,3.26704019191046,49,1.51648818554711,0.174913861526788,0.715524171226338,-0.373041298976978,-0.373041298976978,-0.0110132837928681,0,-0.0158390292755967,point_8,session_4,8,4,0,age_T4_days,308,age_T4_mo,10.1,10.7076923076923,326.461538461538,71.6,2.36,3,0.198275862068966,8_4,girls,dyad 08,0.372854095959563,0.364969695349461,0.370663773791693,6
point_8|session_5,6.9249046968668,33930625,1696535,0.0500001105196265,1024302,0.603761195613412,0.0285714285714286,9.80180830158591,248801,672233,0.396238804386588,2.70189026571437,35,1.13126488319301,0.130481668775779,0.498993684665931,1337638,5315089,3.13290854594806,3.973488342885,57,1.84691301978265,0.213025522567942,0.875424109259772,7.90661719969118,1274010,330481,0.750948256298868,3.85501738375277,57,1.78905907399147,0.206352567803547,0.889342255553633,1.89519110189473,6589099,1668119,1.94192840112347,3.95001735487696,57,1.83570341412983,0.211732591024121,0.878210834930839,-0.613297660271913,-0.613297660271913,-0.0151332787212643,0,-0.0159115483560055,point_8,session_5,8,5,0,age_t5_days,334,age_T5_mo,11,11.6,353.5,97.6,3.26,4,0.254310344827586,8_5,girls,dyad 08,0.374424254608425,0.367186591869678,0.37317558834251,6
point_8|session_6,3.73763900402296,33930625,1696536,0.0500001399915268,955364,0.563126276129714,0.05,8.87795275590551,258746,741172,0.436873723870286,2.86447713201364,20,1.23080806623132,0.141963118285138,0.612495294339242,1204219,5300753,3.1244565396785,4.40181810783587,75,1.9651049115765,0.226657940144186,1.02896268698119,7.151852741334,1279337,306658,0.754087741138414,4.17186898760182,75,1.86526984189148,0.215142824022064,1.05774062382171,1.72610001457152,6580090,1510877,1.93927214040846,4.35514605093598,75,1.94540889405746,0.224386174024419,1.03483143600694,-0.611149087626461,-0.611149087626461,-0.026820330351968,0,-0.0260640475438142,point_8,session_6,8,6,0,age_T6_days,365,age_T6_mo,12,12.775,389.916666666667,128.6,4.26,5,0.321120689655172,8_6,girls,dyad 08,0.371790360458407,0.366869835204001,0.371836240386085,6
point_8|session_7,9.22520151767774,33930625,1696537,0.0500001694634272,1156761,0.68183658829722,0.0625,9.2241615040313,218292,539776,0.31816341170278,2.47272460740659,16,0.908379585699343,0.104773767828236,0.409937531367991,1022274,3798696,2.23908821322494,3.71592743237136,41,1.71654473296673,0.197988662614182,0.850266306555971,7.03754149869576,1180285,332073,0.695702480995109,3.55429378480033,41,1.63505289508318,0.188589280421182,0.843342815496441,2.18662000533555,4978981,1354347,1.46739534711002,3.67629639966715,41,1.69697895527703,0.195731918537904,0.849047295171064,-0.525892948778073,-0.525892948778073,-0.022232287401278,0,-0.0243143261594221,point_8,session_7,8,7,0,age_T7_days,394,age_T7_mo,12.9,13.7692307692308,419.846153846154,157.6,5.16,6,0.383620689655172,8_7,girls,dyad 08,0.364889240967614,0.363658763900333,0.36631532543047,6
